Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
32776,102,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,156862.7451,39215.68627,34.0,24.24871131,48,6,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,48,40,19607.84314,19607.84314,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5911618,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.676633707,1970539.333,3382067.194,5875760,120,5911618,2955809.0,4129434.306,5875760,35858,0,0.0,0.0,0,0,0,0,0,0,80,32,0.50747528,0.169158427,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,80,0,0,0,0,0,0,3,0,1,0,29200,29200,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
22,152,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,78947.3684210526,13157.8947368421,152.0,0.0,152,152,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,6578.9473684211,6578.9473684211,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,256,245,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,61656760,20,17,1536,5996,433,0,76.8,139.4412156845,1460,0,352.7058823529,526.4486875169,122.160165406,0.6000964047,1712687.77777778,3759019.64425266,10001147,12,61656760,3245092.63157895,4744459.63136203,10051425,183,61606150,3850384.375,4962139.55949346,10051509,48,0,0,0,0,412,424,0.324376435,0.2757199697,0,1460,198.2105263158,387.0774877306,149828.981507824,0,0,0,1,0,0,0,0,0,203.5675675676,76.8,352.7058823529,412,0,0,0,0,0,0,20,1536,17,5996,8192,74,19,20,158848.333333333,265881.192880329,701576,50153,9996760.33333333,6178.1557658144,10001147,9984964,0
53,50210,4,2,148,106,37,37,37.0,0.0,53,53,53.0,0.0,5058.7532364071,119.4981079466,10042.0,14178.2123520562,30102,3,30108,10036.0,17377.6657523385,30102,3,48,48.0,0.0,48,48,0,0,0,0,104,64,79.6654052977,39.8327026489,37,53,41.5714285714,7.8072005836,60.9523809524,0,0,0,0,0,0,0,0,0,48.5,37.0,53.0,104,0,0,0,0,0,0,4,148,2,106,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,3705049,9,7,1399,3435,508,0,155.4444444444,214.1267796839,1486,0,490.7142857143,677.0206088162,1304.7060916064,4.3184314162,247003.266666667,891908.2209798,3470296,132,3705049,463131.125,1215268.31640594,3470296,132,173803,28967.1666666667,21747.1926318471,43829,213,0,0,0,0,192,152,2.4291176716,1.8893137446,0,1486,284.3529411765,477.3266624096,227840.742647059,0,0,0,1,0,0,0,0,0,302.125,155.4444444444,490.7142857143,192,0,0,0,0,0,0,9,1399,7,3435,8192,118,8,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,48887,1,1,52,111,52,52,52.0,0.0,111,111,111.0,0.0,3334.2197312169,40.9106715487,48887.0,0.0,48887,48887,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,40,20.4553357743,20.4553357743,52,111,71.6666666667,34.0636658822,1160.3333333333,0,0,0,0,0,0,0,0,1,107.5,52.0,111.0,32,0,0,0,0,0,0,1,52,1,111,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,32,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,375000.0,62500.0,32.0,0.0,32,32,32,32.0,0.0,32,32,0,0.0,0.0,0,0,0,0,0,0,40,0,62500.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,181965,2,2,84,278,42,42,42.0,0.0,139,139,139.0,0.0,1989.393565,21.98224933,60655.0,105051.4796,181958,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,80,80,10.99112467,10.99112467,42,139,80.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,101.0,42.0,139.0,80,0,0,0,0,0,0,2,84,2,278,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,0
80,6029070,4,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.995178361,1205814.0,1959800.289,4611047,18,6029070,2009690.0,2293113.662,4611047,281137,1136866,1136866.0,0.0,1136866,1136866,0,0,0,0,136,80,0.663452241,0.33172612,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,136,0,0,0,0,0,0,4,0,2,0,29200,11584,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,83688308,6,8,335,11595,317,0,55.83333333,127.9787743,4344,0,1449.375,1894.680443,142.5527685,0.167287407,6437562.154,23200000.0,83500000,4,83500000,16700000.0,37400000.0,83500000,4,83700000,12000000.0,31600000.0,83500000,47,0,0,0,0,164,264,0.071694603,0.095592804,0,4344,795.7333333,1524.489632,2324068.638,1,0,0,0,0,0,0,0,1,852.5714286,55.83333333,1449.375,164,0,0,0,0,0,0,6,335,8,11595,0,235,3,20,11002.0,0.0,11002,11002,83500000.0,0.0,83500000,83500000,4
62599,77,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25974.025974026,77.0,0.0,77,77,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12987.012987013,12987.012987013,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
5355,411189,26,0,2340,0,90,90,90.0,0.0,0,0,0.0,0.0,5690.813713,63.23126348,16447.56,82229.88334,411151,1,411189,16447.56,82229.88334,411151,1,0,0.0,0.0,0,0,0,0,0,0,676,0,63.23126348,0.0,90,90,90.0,0.0,0.0,0,0,0,0,0,0,0,0,0,93.46153846,90.0,0.0,676,0,0,0,0,0,0,26,2340,0,0,-1,-1,25,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,242,2,2,72,350,36,36,36.0,0.0,175,175,175.0,0.0,1743801.653,16528.92562,80.66666667,137.9867143,240,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,40,40,8264.46281,8264.46281,36,175,91.6,76.13343549,5796.3,0,0,0,0,0,0,0,0,1,114.5,36.0,175.0,40,0,0,0,0,0,0,2,72,2,350,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,26855451,4,4,144,358,47,25,36.0,12.70170592,102,77,89.5,14.43375673,18.6926669,0.297891106,3836493.0,10100000.0,26800000,1,26800000,8941438.667,15500000.0,26800000,1,26800000,8941628.667,15500000.0,26800000,2,0,0,0,0,104,80,0.148945553,0.148945553,25,102,61.0,29.69427554,881.75,0,0,0,0,0,0,0,0,1,68.625,36.0,89.5,104,0,0,0,0,0,0,4,144,4,358,-1,-1,3,20,30569.0,0.0,30569,30569,26800000.0,0.0,26800000,26800000,0
443,66,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30303.0303,66.0,0.0,66,66,66,66.0,0.0,66,66,0,0.0,0.0,0,0,0,0,0,0,64,0,30303.0303,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,370,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5157673,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.775543545,1719224.333,2957920.393,5134711,28,5157673,2578836.5,3614552.382,5134711,22962,0,0.0,0.0,0,0,0,0,0,0,104,40,0.581657658,0.193885886,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,293795,7,6,657,356,453,0,93.8571428571,167.0403430028,181,0,59.3333333333,80.0641409538,3447.9824367331,44.2485406491,24482.9166666667,43260.0766641996,96687,1,196973,32828.8333333333,49413.0047393059,96712,48,197286,39457.2,53403.6577792196,98614,1,0,0,0,0,236,200,23.8261372726,20.4224033765,0,453,72.3571428571,126.7812210936,16073.478021978,0,0,0,1,0,0,0,0,0,77.9230769231,93.8571428571,59.3333333333,236,0,0,0,0,0,0,7,657,6,356,65535,130,4,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,69868,2,2,74,204,37,37,37.0,0.0,102,102,102.0,0.0,3978.9317,57.25081582,23289.33333,40332.24643,69861,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,28.62540791,28.62540791,37,102,63.0,35.60196624,1267.5,0,0,0,0,0,0,0,0,1,78.75,37.0,102.0,64,0,0,0,0,0,0,2,74,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6434579,4,0,37,0,37,0,9.25,18.5,0,0,0.0,0.0,5.750181947,0.621641292,2144859.667,3713405.617,6432731,3,6434579,2144859.667,3713405.617,6432731,3,0,0.0,0.0,0,0,0,0,0,0,128,0,0.621641292,0.0,0,37,7.4,16.54690303,273.8,0,0,0,0,1,0,0,0,0,9.25,9.25,0.0,128,0,0,0,0,0,0,4,37,0,0,65535,-1,1,32,3.0,0.0,3,3,6432731.0,0.0,6432731,6432731,0
443,3942770,5,1,123,46,46,0,24.6,23.2765976895,46,46,46.0,0.0,42.8632661809,1.5217727638,788554.0,1722697.86157919,3870038,3,3942770,985692.5,1922973.43670967,3870038,3,0,0.0,0.0,0,0,1,0,0,0,160,32,1.2681439698,0.253628794,0,46,30.7142857143,21.6849739506,470.2380952381,0,1,0,0,1,0,0,0,0,35.8333333333,24.6,46.0,160,0,0,0,0,0,0,5,123,1,46,1095,367,2,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,75462392,2,2,113,271,60,53,56.5,4.949747468,154,117,135.5,26.1629509,5.088627458,0.053006536,25200000.0,43300000.0,75200000,107215,75300000,75300000.0,0.0,75300000,75300000,75400000,75400000.0,0.0,75400000,75400000,0,0,0,0,40,60,0.026503268,0.026503268,53,154,88.8,44.6844492,1996.7,0,0,0,0,0,0,0,0,1,111.0,56.5,135.5,40,0,0,0,0,0,0,2,113,2,271,-1,-1,1,20,107215.0,0.0,107215,107215,75200000.0,0.0,75200000,75200000,0
443,64534,5,4,121,3110,121,0,24.2,54.11284506,1338,0,777.5,671.0238446,50066.63154,139.4613692,8066.75,12810.97303,28540,26,64534,16133.5,14679.32361,28832,268,29094,9698.0,16572.46499,28834,48,0,0,0,0,172,136,77.47853844,61.98283076,0,1338,323.1,551.7194235,304394.3222,0,0,0,1,0,0,0,0,0,359.0,24.2,777.5,172,0,0,0,0,0,0,5,121,4,3110,65535,4050,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,217,2,2,70,326,35,35,35.0,0.0,163,163,163.0,0.0,1824884.793,18433.17972,72.33333333,84.18036192,166,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,9216.589862,9216.589862,35,163,86.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,107.75,35.0,163.0,64,0,0,0,0,0,0,2,70,2,326,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,4063946,5,1,123,46,46,0,24.6,23.27659769,46,46,46.0,0.0,41.58519823,1.47639757,812789.2,1781696.048,3999848,3,4063946,1015986.5,1989303.456,3999848,3,0,0.0,0.0,0,0,1,0,0,0,160,32,1.230331309,0.246066262,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46.0,160,0,0,0,0,0,0,5,123,1,46,309,349,2,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,60507,2,2,58,398,29,29,29.0,0.0,199,199,199.0,0.0,7536.318112,66.10805361,20169.0,34889.5727,60456,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,40,64,33.05402681,33.05402681,29,199,97.0,93.11283478,8670.0,0,0,0,0,0,0,0,0,1,121.25,29.0,199.0,40,0,0,0,0,0,0,2,58,2,398,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
59161,242,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8264.46281,242.0,0.0,242,242,242,242.0,0.0,242,242,0,0.0,0.0,0,0,0,0,0,0,40,0,8264.46281,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,131,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,109102,17,25,1239,43949,568,0,72.88235294,177.4129654,4380,0,1757.96,1256.062912,414181.2249,384.9608623,2661.02439,6872.257604,23251,3,109102,6818.875,11542.51606,29762,3,84634,3526.416667,8586.854705,30008,4,0,0,0,0,352,512,155.8174919,229.1433704,0,4380,1050.883721,1274.585034,1624567.01,0,0,0,1,0,0,0,0,1,1075.904762,72.88235294,1757.96,352,0,0,0,0,0,0,17,1239,25,43949,8192,62,16,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,68,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,176470.5882,29411.76471,68.0,0.0,68,68,68,68.0,0.0,68,68,0,0.0,0.0,0,0,0,0,0,0,40,0,29411.76471,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,16417,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5909835,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.676837847,1969945.0,3391500.044,5886088,18,5909835,2954917.5,4145301.075,5886088,23747,0,0.0,0.0,0,0,0,0,0,0,104,40,0.507628386,0.169209462,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
137,19,13,0,650,0,50,50,50.0,0.0,0,0,0.0,0.0,34200000.0,684210.5263,1.583333333,1.443375673,6,1,19,1.583333333,1.443375673,6,1,0,0.0,0.0,0,0,0,0,0,0,416,0,684210.5263,0.0,50,50,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,53.84615385,50.0,0.0,416,0,0,0,0,0,0,13,650,0,0,-1,-1,12,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,106549237,25,21,2677,7499,786,0,107.08,259.2309009358,1448,0,357.0952380952,532.2672171722,95.5051419092,0.4317252877,2367760.82222222,4210425.37248383,10189425,1,106549237,4439551.54166667,4968038.52858675,10240047,4,106498119,5324905.95,5002907.78303067,10242319,1,0,0,0,0,808,680,0.2346333085,0.1970919792,0,1448,216.5106382979,418.0774253413,174788.733580019,0,0,0,1,0,0,0,0,0,221.2173913043,107.08,357.0952380952,808,0,0,0,0,0,0,25,2677,21,7499,29200,128,5,32,588496.1,1407564.63202744,4511065,50548,10066387.5,323728.06341786,10189425,9153437,0
53,414,1,1,54,110,54,54,54.0,0.0,110,110,110.0,0.0,396135.2657,4830.917874,414.0,0.0,414,414,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2415.458937,2415.458937,54,110,72.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,109.0,54.0,110.0,32,0,0,0,0,0,0,1,54,1,110,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,23541,1,1,55,71,55,55,55.0,0.0,71,71,71.0,0.0,5352.3639607493,84.9581581071,23541.0,0.0,23541,23541,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,42.4790790536,42.4790790536,55,71,60.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,90.5,55.0,71.0,32,0,0,0,0,0,0,1,55,1,71,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,172,2,2,106,238,53,53,53.0,0.0,119,119,119.0,0.0,2000000.0,23255.81395,57.33333333,93.24340906,165,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,11627.90698,11627.90698,53,119,79.4,36.1496888,1306.8,0,0,0,0,0,0,0,0,1,99.25,53.0,119.0,40,0,0,0,0,0,0,2,106,2,238,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,35806,1,1,55,110,55,55,55.0,0.0,110,110,110.0,0.0,4608.1662291236,55.856560353,35806.0,0.0,35806,35806,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,27.9282801765,27.9282801765,55,110,73.3333333333,31.7542648054,1008.3333333333,0,0,0,0,0,0,0,0,1,110.0,55.0,110.0,20,0,0,0,0,0,0,1,55,1,110,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,185,2,2,78,142,39,39,39.0,0.0,71,71,71.0,0.0,1189189.189,21621.62162,61.66666667,100.7488627,178,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,10810.81081,10810.81081,39,71,51.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,64.75,39.0,71.0,40,0,0,0,0,0,0,2,78,2,142,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,5203,3,0,53,0,53,0,17.66666667,30.59956427,0,0,0.0,0.0,10186.43091,576.5904286,2601.5,3649.378098,5182,21,5203,2601.5,3649.378098,5182,21,0,0.0,0.0,0,0,0,0,0,0,96,0,576.5904286,0.0,0,53,13.25,26.5,702.25,0,0,0,0,1,0,0,0,0,17.66666667,17.66666667,0.0,96,0,0,0,0,0,0,3,53,0,0,43440,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
52173,239,2,1,12,6,6,6,6.0,0.0,6,6,6.0,0.0,75313.80753,12552.30126,119.5,167.5843071,238,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,20,8368.200837,4184.100418,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,8.0,6.0,6.0,40,0,0,0,0,0,0,2,12,1,6,62,65535,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,1,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,117199107,14,12,1396,6013,901,0,99.7142857143,238.7510543099,1398,0,501.0833333333,592.1270530635,63.2172052301,0.2218446937,4687964.28,16192624.7054826,58966092,4,117199107,9015315.92307692,21957657.50332,58966092,85,117163989,10651271.7272727,23679321.6927979,59001054,4,0,0,0,0,456,392,0.1194548351,0.1023898587,0,1398,274.4074074074,468.9151357745,219881.404558405,0,0,0,1,0,0,0,0,0,284.9615384615,99.7142857143,501.0833333333,456,0,0,0,0,0,0,14,1396,12,6013,29200,125,6,32,93680.0,83041.2061689858,152399,34961,58488406.5,675549.312648973,58966092,58010721,0
60592,273,2,1,37,6,31,6,18.5,17.6776695297,6,6,6.0,0.0,157509.157509157,10989.010989011,136.5,86.9741340859,198,75,273,273.0,0.0,273,273,0,0.0,0.0,0,0,1,0,0,0,40,20,7326.0073260073,3663.0036630037,6,31,18.5,14.4337567297,208.3333333333,0,1,0,0,1,0,0,0,0,24.6666666667,18.5,6.0,40,0,0,0,0,0,0,2,37,1,6,34,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,219,2,2,76,196,38,38,38.0,0.0,98,98,98.0,0.0,1242009.132,18264.84018,73.0,42.43819035,122,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,88,76,9132.420091,9132.420091,38,98,62.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,77.5,38.0,98.0,88,0,0,0,0,0,0,2,76,2,196,-1,-1,1,44,0.0,0.0,0,0,0.0,0.0,0,0,0
443,4557616,5,1,123,46,46,0,24.6,23.27659769,46,46,46.0,0.0,37.08078961,1.316477737,911523.2,1964089.568,4424816,3,4557616,1139404.0,2190560.438,4424816,3,0,0.0,0.0,0,0,1,0,0,0,100,20,1.097064781,0.219412956,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46.0,100,0,0,0,0,0,0,5,123,1,46,256,351,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,176,2,2,74,106,37,37,37.0,0.0,53,53,53.0,0.0,1022727.273,22727.27273,58.66666667,61.69548876,125,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,11363.63636,11363.63636,37,53,43.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,54.25,37.0,53.0,64,0,0,0,0,0,0,2,74,2,106,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,26207,2,2,68,196,34,34,34.0,0.0,98,98,98.0,0.0,10073.64445,152.6309765,8735.666667,15086.46799,26156,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,76.31548823,76.31548823,34,98,59.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,74.5,34.0,98.0,64,0,0,0,0,0,0,2,68,2,196,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
58230,71,1,1,187,6,187,187,187.0,0.0,6,6,6.0,0.0,2718309.859,28169.01408,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14084.50704,14084.50704,6,187,126.6666667,104.5003987,10920.33333,0,0,0,0,1,1,0,0,1,190.0,187.0,6.0,20,0,0,0,0,0,0,1,187,1,6,21,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,23799,2,2,68,138,34,34,34.0,0.0,69,69,69.0,0.0,8655.825875,168.0742888,7933.0,13695.34505,23747,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,40,40,84.03714442,84.03714442,34,69,48.0,19.17028951,367.5,0,0,0,0,0,0,0,0,1,60.0,34.0,69.0,40,0,0,0,0,0,0,2,68,2,138,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,63097395,20,14,3407,6327,1013,0,170.35,364.2888205,1418,0,451.9285714,557.3997963,154.2694433,0.538849504,1912042.273,3822654.704,10000000,6,63100000,3320915.526,4609119.247,10100000,57,63100000,4850456.308,4896977.23,10100000,48,0,0,0,0,648,456,0.316970296,0.221879208,0,1418,278.1142857,463.1420676,214500.5748,0,0,0,1,0,0,0,0,0,286.2941176,170.35,451.9285714,648,0,0,0,0,0,0,20,3407,14,6327,29200,413,6,32,715016.3333,1659036.984,4101510,36913,9791732.667,539956.978,10000000,8689665,0
53,62748,2,2,64,536,32,32,32.0,0.0,268,268,268.0,0.0,9562.0577548288,63.7470516989,20916.0,36221.5125167351,62741,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,31.8735258494,31.8735258494,32,268,126.4,129.2625235712,16708.8,0,0,0,0,0,0,0,0,1,158.0,32.0,268.0,40,0,0,0,0,0,0,2,64,2,536,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,119203408,203,388,3473,513494,233,0,17.1083743842,35.9227454741,1460,0,1323.4381443299,380.6341489372,4336.847483421,4.9579119416,202039.674576271,3426876.76792455,58940876,0,119203408,590115.881188119,5846569.05054956,58940876,34,119125694,307818.330749354,4232285.80935945,59007186,0,0,0,0,0,4204,7772,1.7029714452,3.2549404963,0,1460,873.2550675676,693.8490359912,481426.48474585,0,0,0,1,0,0,0,0,1,874.7326565144,17.1083743842,1323.4381443299,4204,0,0,0,0,0,0,203,3473,388,513494,8192,1023,191,20,652948.5,829654.750327207,1239603,66294,58909938.5,43752.2320859176,58940876,58879001,0
443,70183,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,170.9815767,28.49692946,70183.0,0.0,70183,70183,70183,70183.0,0.0,70183,70183,0,0.0,0.0,0,0,0,0,0,0,40,0,28.49692946,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,245,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,115489459,21,18,764,4214,411,0,36.38095238,99.09060308,1448,0,234.1111111,500.6244206,43.1035009,0.337693157,3039196.289,4570421.466,10000000,3,115000000,5774472.95,4959774.05,10100000,3,111000000,6525703.0,4945453.838,10100000,49,0,0,0,0,680,584,0.181834777,0.15585838,0,1448,124.45,352.7121257,124405.8436,0,0,0,1,0,0,0,0,0,127.6410256,36.38095238,234.1111111,680,0,0,0,0,0,0,21,764,18,4214,29200,114,4,32,69371.81818,65019.58079,265346,46353,10000000.0,22035.0683,10000000,9960001,0
52665,223,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,53811.6591928251,8968.6098654709,223.0,0.0,223,223,223,223.0,0.0,223,223,0,0.0,0.0,0,0,0,0,0,0,40,0,8968.6098654709,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,123,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,10034262,8,9,1279,5010,600,0,159.875,253.2793136,1448,0,556.6666667,679.5768904,626.7526202,1.694195348,627141.375,2472231.294,9897789,4,136469,19495.57143,22915.56427,45293,113,9991190,1248898.75,3494830.397,9898017,4,0,0,0,0,264,296,0.797268399,0.896926949,0,1448,349.3888889,539.0473229,290572.0163,0,0,0,1,0,0,0,0,1,369.9411765,159.875,556.6666667,264,0,0,0,0,0,0,8,1279,9,5010,29200,140,3,32,136469.0,0.0,136469,136469,9897789.0,0.0,9897789,9897789,0
